policyid,Country,VehicleType,VehicleUsage,Power,Weight,Colour,VehicleFirstRegistrationYear,VehicleAge,Mark,Model,EngineType,RenewalIndicator,Leasing,Deductible_general,Deductible_glass,premium,suminsured,policy_period_in_years,year
4036,LV,Passenger car,Regular,64,1923,Tumši zila,2010,3,RENAULT,KANGOO,Benzine,0,0,142.29,71.14,338.7,5580,1,2013
4037,LV,Passenger car,Regular,66,1629,Sarkana,2011,1,SKODA,FABIA,Diesel,1,1,142.29,71.14,354,11380,1,2012
4038,LV,Passenger car,Regular,66,1634,Tumši zila,2013,0,SKODA,FABIA,Diesel,0,1,142.29,71.14,123.4,14110,0.498630137,2013
4039,LV,Passenger car,Regular,66,1675,Balta un tumši peleka,2012,0,AUDI,A1,Diesel,1,0,142.29,71.14,68.7,20110,0.191780822,2012
4040,LV,Passenger car,Regular,66,1675,Balta un tumši peleka,2012,0,AUDI,A1,Diesel,1,0,142.29,71.14,107.1,19310,0.320547945,2012
4041,LV,Passenger car,Regular,66,1675,Balta un tumši peleka,2012,0,AUDI,A1,Diesel,1,0,142.29,71.14,71.5,19310,0.189041096,2012
4042,LV,Passenger car,Regular,77,1825,Gaiši peleka,2012,0,FORD,FOCUS,Benzine,0,0,142.29,71.14,143.4,15250,0.504109589,2012
4043,LV,Passenger car,Regular,77,1825,Oranža,2012,2,FORD,FOCUS,Benzine,0,0,140,70,165.1,11700,0.471232877,2014
4044,LV,Passenger car,Regular,77,1825,Oranža,2012,0,FORD,FOCUS,Benzine,0,0,142.29,71.14,161.1,15620,0.495890411,2012
4045,LV,Passenger car,Regular,77,1825,Peleka,2012,2,FORD,FOCUS,Benzine,1,1,140,70,233,10440,1,2014
4046,LV,Passenger car,Regular,77,1825,Peleka,2012,1,FORD,FOCUS,Benzine,1,1,142.29,42.69,210.5,11580,1,2013
4047,LV,Passenger car,Regular,77,1825,Peleka,2012,0,FORD,FOCUS,Benzine,0,1,213.43,71.14,162.1,14430,0.531506849,2012
4048,LV,Passenger car,Regular,77,1825,Peleka,2012,2,FORD,FOCUS,Benzine,1,1,140,70,323.2,10400,1,2014
4049,LV,Passenger car,Regular,77,1825,Peleka,2012,1,FORD,FOCUS,Benzine,1,1,142.29,71.14,431.9,13630,1,2013
4050,LV,Passenger car,Regular,77,1825,Peleka,2012,2,FORD,FOCUS,Benzine,0,0,140,70,332,10200,0.967123288,2014
4051,LV,Passenger car,Regular,77,1920,Gaiši peleka,2014,0,VOLKSWAGEN,GOLF,Diesel,0,1,140,40,240.3,22200,0.561643836,2014
4052,LV,Passenger car,Regular,77,1920,Peleka,2014,0,VOLKSWAGEN,GOLF,Diesel,0,1,140,40,255,20660,1,2014
4053,LV,Passenger car,Regular,77,1920,Zila,2014,0,VOLKSWAGEN,GOLF,Diesel,0,1,140,40,255,16990,0.849315068,2014
4054,LV,Passenger car,Regular,77,1930,Balta,2011,2,VOLKSWAGEN,JETTA,Diesel,1,0,142.29,42.69,97.9,11130,0.430136986,2013
4055,LV,Passenger car,Regular,77,1930,Balta,2011,1,VOLKSWAGEN,JETTA,Diesel,0,0,213.43,71.14,143.4,12410,0.463013699,2012
4056,LV,Passenger car,Regular,77,1930,Tumši zila,2011,2,VOLKSWAGEN,JETTA,Diesel,1,1,853.72,42.69,178.5,11330,0.756164384,2013
4057,LV,Passenger car,Regular,77,1930,Tumši zila,2011,1,VOLKSWAGEN,JETTA,Diesel,0,1,853.72,71.14,30.5,12610,0.071232877,2012
4058,LV,Passenger car,Regular,77,1930,Balta,2012,1,VOLKSWAGEN,JETTA,Diesel,1,0,285,140,90,12540,0.175342466,2013
4059,LV,Passenger car,Regular,77,1930,Balta,2012,0,VOLKSWAGEN,JETTA,Diesel,0,0,142.29,42.69,331,15680,1,2012
4060,LV,Passenger car,Regular,77,1930,Gaiši peleka,2013,1,VOLKSWAGEN,JETTA,Diesel,1,1,140,40,206,17080,1,2014
4061,LV,Passenger car,Regular,77,1930,Gaiši peleka,2013,0,VOLKSWAGEN,JETTA,Diesel,0,1,142.29,42.69,413.2,21650,0.980821918,2013
4062,LV,Passenger car,Regular,77,1930,Gaiši peleka,2013,0,VOLKSWAGEN,JETTA,Diesel,1,0,142.29,42.69,355.4,19810,1,2013
4063,LV,Passenger car,Regular,77,1930,Gaiši peleka,2013,0,VOLKSWAGEN,JETTA,Diesel,0,0,142.29,71.14,332.6,19810,0.734246575,2013
4064,LV,Passenger car,Regular,77,1930,Gaiši peleka,2013,1,VOLKSWAGEN,JETTA,Diesel,1,1,140,40,210,16400,1,2014
4065,LV,Passenger car,Regular,77,1930,Melna,2014,0,VOLKSWAGEN,JETTA,Diesel,0,1,140,40,368,21710,0.736986301,2014
4066,LV,Passenger car,Regular,77,1930,Tumši peleka,2014,0,VOLKSWAGEN,JETTA,Diesel,0,1,140,40,131,19780,0.501369863,2014
4067,LV,Passenger car,Regular,77,1855,Peleka,2014,0,SKODA,OCTAVIA,Diesel,0,1,140,70,202,21340,0.504109589,2014
4068,LV,Passenger car,Regular,77,1855,Tumši bruna,2014,0,SKODA,OCTAVIA,Diesel,0,1,140,70,206,18400,0.495890411,2014
4069,LV,Passenger car,Regular,77,1855,Zila,2014,0,SKODA,OCTAVIA,Diesel,0,1,140,70,178,18420,0.504109589,2014
4070,LV,Passenger car,Regular,77,1857,Gaiši bruna,2013,0,SKODA,OCTAVIA,Diesel,0,1,142.29,71.14,139.1,17920,0.501369863,2013
4071,LV,Passenger car,Regular,77,1857,Gaiši peleka,2013,0,SKODA,OCTAVIA,Diesel,0,1,142.29,71.14,193.9,15660,0.495890411,2013
4072,LV,Passenger car,Regular,77,1857,Peleka,2013,0,SKODA,OCTAVIA,Diesel,0,1,142.29,71.14,155.1,19780,0.504109589,2013
4073,LV,Passenger car,Regular,77,1860,Gaiši peleka,2006,8,OPEL,ASTRA STATION WAGON,Benzine,1,0,140,70,376,7000,1,2014
4074,LV,Passenger car,Regular,77,1860,Gaiši peleka,2006,7,OPEL,ASTRA STATION WAGON,Benzine,1,0,142.29,71.14,399,7320,1,2013
4075,LV,Passenger car,Regular,77,1860,Gaiši peleka,2006,6,OPEL,ASTRA STATION WAGON,Benzine,1,0,142.29,71.14,347.8,7710,1.002739726,2012
4076,LV,Passenger car,Regular,77,1870,Balta,2012,0,VOLKSWAGEN,GOLF,Diesel,0,0,142.29,42.69,146.2,16150,0.498630137,2012
4077,LV,Passenger car,Regular,77,1870,Balta,2012,0,VOLKSWAGEN,GOLF,Diesel,0,0,142.29,42.69,146.2,15480,0.498630137,2012
4078,LV,Passenger car,Regular,77,1870,Gaiši bruna,2012,2,VOLKSWAGEN,GOLF,Diesel,1,1,140,40,409.2,14900,1,2014
4079,LV,Passenger car,Regular,77,1870,Gaiši bruna,2012,1,VOLKSWAGEN,GOLF,Diesel,1,1,142.29,42.69,538.1,17470,1,2013
4080,LV,Passenger car,Regular,77,1870,Gaiši bruna,2012,2,VOLKSWAGEN,GOLF,Diesel,1,1,140,40,409.2,14100,1,2014
4081,LV,Passenger car,Regular,77,1870,Gaiši bruna,2012,1,VOLKSWAGEN,GOLF,Diesel,1,1,142.29,42.69,538.1,16670,1,2013
4082,LV,Passenger car,Regular,77,1870,Balta,2013,0,SKODA,OCTAVIA,Diesel,0,0,142.29,71.14,171.1,20880,0.501369863,2013
4083,LV,Passenger car,Regular,77,1870,Melna,2013,0,SKODA,OCTAVIA,Diesel,0,1,142.29,71.14,168.2,19910,0.504109589,2013
4084,LV,Passenger car,Regular,77,1870,Melna,2013,0,SKODA,OCTAVIA,Diesel,0,0,142.29,71.14,165.9,22070,0.495890411,2013
4085,LV,Passenger car,Regular,77,1870,Peleka,2013,0,SKODA,OCTAVIA,Diesel,0,1,142.29,71.14,181.9,19440,0.498630137,2013
4086,LV,Passenger car,Regular,77,1870,Peleka,2013,0,SKODA,OCTAVIA,Diesel,0,0,142.29,71.14,139.1,23400,0.504109589,2013
4087,LV,Passenger car,Regular,77,1870,Tumši bruna,2013,0,SKODA,OCTAVIA,Diesel,0,1,142.29,71.14,171.1,21790,0.501369863,2013
4088,LV,Passenger car,Regular,77,1870,Tumši bruna,2013,0,SKODA,OCTAVIA,Diesel,0,1,142.29,71.14,177.9,21800,0.495890411,2013
4089,LV,Passenger car,Regular,77,1870,Zila,2013,0,SKODA,OCTAVIA,Diesel,0,1,142.29,71.14,169.9,22970,0.495890411,2013
4090,LV,Passenger car,Regular,77,1870,Balta,2014,0,SKODA,OCTAVIA,Diesel,0,1,140,70,194,24000,0.504109589,2014
4091,LV,Passenger car,Regular,77,1870,Gaiši bruna,2014,0,SKODA,OCTAVIA,Diesel,0,1,140,70,202,22250,0.495890411,2014
4092,LV,Passenger car,Regular,66,1675,Balta un melna,2013,1,AUDI,A1,Diesel,1,1,285,140,122,21580,0.252054795,2014
4093,LV,Passenger car,Regular,66,1675,Balta un melna,2013,1,AUDI,A1,Diesel,1,1,285,140,122,21580,0.252054795,2014
4094,LV,Passenger car,Regular,66,1675,Balta un melna,2013,0,AUDI,A1,Diesel,0,1,285,140,236,21580,0.495890411,2013
4095,LV,Passenger car,Regular,66,1675,Sarkana,2014,0,SKODA,RAPID,Diesel,0,1,140,70,148.5,15080,0.495890411,2014
4096,LV,Passenger car,Regular,66,1675,Sarkana,2014,0,SKODA,RAPID,Diesel,0,1,140,70,148.5,14480,0.495890411,2014
4097,LV,Passenger car,Regular,66,1675,Sarkana,2014,0,SKODA,RAPID,Diesel,0,1,140,70,148.5,16080,0.495890411,2014
4098,LV,Passenger car,Regular,66,1675,Sarkana,2014,0,SKODA,RAPID,Diesel,0,1,140,70,148.5,15680,0.495890411,2014
4099,LV,Passenger car,Regular,66,1679,Kiršu,2012,2,SKODA,FABIA,Diesel,1,1,140,70,258,8630,1,2014
4100,LV,Passenger car,Regular,66,1679,Kiršu,2012,1,SKODA,FABIA,Diesel,1,1,142.29,71.14,231.9,9670,1,2013
4101,LV,Passenger car,Regular,66,1679,Kiršu,2012,0,SKODA,FABIA,Diesel,0,1,213.43,71.14,325.8,12290,0.989041096,2012
4102,LV,Passenger car,Regular,66,1679,Gaiši bruna,2014,0,SKODA,FABIA,Diesel,0,1,140,70,143.4,15120,0.495890411,2014
4103,LV,Passenger car,Regular,66,1725,Gaiši peleka,2014,0,SKODA,RAPID,Diesel,0,0,140,70,162,16310,0.498630137,2014
4104,LV,Passenger car,Regular,77,2010,Bruna,2013,0,VOLKSWAGEN,GOLF PLUS,Diesel,0,0,142.29,42.69,157.8,22600,0.495890411,2013
4105,LV,Passenger car,Regular,77,2024,Melna,2011,3,SEAT,ALTEA XL,Diesel,1,1,140,70,246.2,15340,0.821917808,2014
4106,LV,Passenger car,Regular,77,2024,Melna,2011,2,SEAT,ALTEA XL,Diesel,1,1,142.29,71.14,333.3,17130,1,2013
4107,LV,Passenger car,Regular,77,2040,Melna,2011,2,VOLKSWAGEN,PASSAT,Diesel,1,1,142.29,42.69,77.9,15970,0.430136986,2013
4108,LV,Passenger car,Regular,77,2040,Melna,2011,1,VOLKSWAGEN,PASSAT,Diesel,1,1,213.43,71.14,341.1,17670,0.931506849,2012
4109,LV,Passenger car,Regular,77,2040,Bruna,2012,0,VOLKSWAGEN,PASSAT,Diesel,0,1,298.8,71.14,262.7,19900,0.284931507,2012
4110,LV,Passenger car,Regular,77,2040,Gaiši peleka,2012,2,VOLKSWAGEN,PASSAT,Diesel,1,1,140,40,265,12520,1,2014
4111,LV,Passenger car,Regular,77,2040,Gaiši peleka,2012,1,VOLKSWAGEN,PASSAT,Diesel,1,1,142.29,42.69,49.7,14000,0.304109589,2013
4112,LV,Passenger car,Regular,77,2040,Gaiši bruna,2014,0,VOLKSWAGEN,PASSAT,Diesel,0,1,140,40,281,18670,0.879452055,2014
4113,LV,Passenger car,Regular,77,2040,Melna,2014,0,VOLKSWAGEN,PASSAT,Diesel,0,1,140,40,281,18470,0.879452055,2014
4114,LV,Passenger car,Regular,77,2049,Balta,2012,1,SEAT,ALTEA XL,Diesel,0,1,142.29,71.14,136.9,19550,0.320547945,2013
4115,LV,Passenger car,Regular,77,2180,Gaiši peleka,2011,2,VOLKSWAGEN,TOURAN,Diesel,1,0,142.29,42.69,243.7,15160,1,2013
4116,LV,Passenger car,Regular,77,2180,Gaiši peleka,2011,2,VOLKSWAGEN,TOURAN,Diesel,1,0,142.29,42.69,208.1,16890,0.545205479,2013
4117,LV,Passenger car,Regular,77,1725,Gaiši bruna,2007,5,MAZDA,3,Benzine,1,0,142.29,71.14,113.2,7940,0.416438356,2012
4118,LV,Passenger car,Regular,77,1725,Gaiši bruna,2007,5,MAZDA,3,Benzine,1,0,142.29,71.14,113.2,7710,0.416438356,2012
4119,LV,Passenger car,Regular,77,1725,Gaiši bruna,2007,5,MAZDA,3,Benzine,1,0,142.29,71.14,151.6,8140,0.501369863,2012
4120,LV,Passenger car,Regular,77,1725,Melna,2007,6,MAZDA,3,Benzine,1,1,140,70,307.7,7300,1,2013
4121,LV,Passenger car,Regular,77,1725,Gaiši bruna,2008,4,MAZDA,3,Benzine,1,0,142.29,71.14,124.6,8910,0.416438356,2012
4122,LV,Passenger car,Regular,77,1725,Gaiši bruna,2008,4,MAZDA,3,Benzine,1,0,142.29,71.14,165.9,9330,0.501369863,2012
4123,LV,Passenger car,Regular,77,1725,Gaiši peleka,2013,1,SKODA,RAPID,Diesel,1,0,140,70,334,9780,1,2014
4124,LV,Passenger car,Regular,77,1725,Gaiši peleka,2013,0,SKODA,RAPID,Diesel,0,0,142.29,71.14,313.5,21280,0.832876712,2013
4125,LV,Passenger car,Regular,77,1725,Peleka,2013,1,SKODA,RAPID,Diesel,1,0,140,70,341.2,15100,1,2014
4126,LV,Passenger car,Regular,77,1725,Peleka,2013,0,SKODA,RAPID,Diesel,0,0,142.29,71.14,390.9,18100,1,2013
4127,LV,Passenger car,Regular,77,1725,Peleka,2013,0,SKODA,RAPID,Diesel,0,1,142.29,71.14,168.5,16430,0.495890411,2013
4128,LV,Passenger car,Regular,77,1725,Zila,2013,1,SKODA,RAPID,Diesel,1,1,140,70,338,14590,1,2014
4129,LV,Passenger car,Regular,77,1725,Zila,2013,0,SKODA,RAPID,Diesel,1,1,142.29,71.14,379.4,18490,1,2013
4130,LV,Passenger car,Regular,77,1725,Zila,2013,0,SKODA,RAPID,Diesel,0,1,142.29,71.14,363.7,18500,0.408219178,2013
4131,LV,Passenger car,Regular,81,1655,Gaiši peleka,2006,7,TOYOTA,COROLLA,Benzine,1,0,142.29,71.14,221.4,6690,0.934246575,2013
4132,LV,Passenger car,Regular,81,1655,Gaiši peleka,2006,7,TOYOTA,COROLLA,Benzine,1,0,142.29,71.14,20.5,7690,0.052054795,2013
4133,LV,Passenger car,Regular,81,1655,Gaiši peleka,2006,6,TOYOTA,COROLLA,Benzine,1,0,142.29,71.14,285.2,8060,1.002739726,2012
4134,LV,Passenger car,Regular,81,1655,Gaiši peleka,2006,7,TOYOTA,COROLLA,Benzine,1,0,142.29,71.14,228.7,8010,1,2013
4135,LV,Passenger car,Regular,81,1655,Gaiši peleka,2006,6,TOYOTA,COROLLA,Benzine,1,0,142.29,71.14,240.1,8350,1.002739726,2012
4136,LV,Passenger car,Regular,81,1655,Gaiši peleka,2006,7,TOYOTA,COROLLA,Benzine,1,0,140,70,64,5600,0.380821918,2013
4137,LV,Passenger car,Regular,81,1655,Gaiši peleka,2006,6,TOYOTA,COROLLA,Benzine,1,0,140,70,208,7200,1,2012
4138,LV,Passenger car,Regular,81,1655,Kiršu,2006,8,TOYOTA,COROLLA,Benzine,1,0,140,70,31.8,8020,0.123287671,2014
4139,LV,Passenger car,Regular,81,1655,Kiršu,2006,7,TOYOTA,COROLLA,Benzine,1,0,142.29,71.14,267.5,8340,1,2013
4140,LV,Passenger car,Regular,81,1655,Kiršu,2006,6,TOYOTA,COROLLA,Benzine,1,0,142.29,71.14,273.2,8670,1,2012
4141,LV,Passenger car,Regular,81,1655,Peleka,2006,8,TOYOTA,COROLLA,Benzine,1,0,140,70,248,6010,1,2014
4142,LV,Passenger car,Regular,77,1770,Tumši peleka,2012,0,MAZDA,3,Benzine,0,1,142.29,71.14,367.7,18460,0.6,2012
4143,LV,Passenger car,Regular,77,1770,Tumši peleka,2012,1,MAZDA,3,Benzine,1,1,142.29,71.14,310.8,18460,0.536986301,2013
4144,LV,Passenger car,Regular,77,1770,Gaiši bruna,2013,0,SKODA,RAPID,Diesel,0,1,142.29,71.14,162.6,17770,0.501369863,2013
4145,LV,Passenger car,Regular,77,1810,Balta,2012,0,VOLKSWAGEN,GOLF,Diesel,0,0,142.29,42.69,114.1,14390,0.361643836,2012
4146,LV,Passenger car,Regular,77,1810,Melna,2013,1,VOLKSWAGEN,GOLF,Diesel,1,1,140,40,275.2,16270,1,2014
4147,LV,Passenger car,Regular,77,1810,Melna,2013,0,VOLKSWAGEN,GOLF,Diesel,1,1,142.29,42.69,273.8,20540,1,2013
4148,LV,Passenger car,Regular,77,1810,Melna,2013,0,VOLKSWAGEN,GOLF,Diesel,0,1,142.29,42.69,271,20540,0.657534247,2013
4149,LV,Passenger car,Regular,77,1820,Balta,2013,0,VOLKSWAGEN,GOLF,Diesel,0,1,142.29,42.69,115.2,18220,0.495890411,2013
4150,LV,Passenger car,Regular,77,1820,Gaiši peleka,2013,1,VOLKSWAGEN,GOLF,Diesel,1,0,285,140,43,19570,0.082191781,2014
4151,LV,Passenger car,Regular,77,1820,Gaiši peleka,2013,0,VOLKSWAGEN,GOLF,Diesel,0,0,142.29,42.69,165.5,19570,0.504109589,2013
4152,LV,Passenger car,Regular,77,1820,Peleka,2013,1,VOLKSWAGEN,GOLF,Diesel,0,1,140,40,348,21600,1,2014
4153,LV,Passenger car,Regular,77,1820,Peleka,2013,1,VOLKSWAGEN,GOLF,Diesel,1,1,142.29,42.69,244.1,19280,1,2014
4154,LV,Passenger car,Regular,77,1820,Peleka,2013,0,VOLKSWAGEN,GOLF,Diesel,0,1,142.29,71.14,211.4,19280,0.55890411,2013
4155,LV,Passenger car,Regular,77,1820,Peleka,2013,0,VOLKSWAGEN,GOLF,Diesel,1,1,142.29,71.14,15,19280,0.068493151,2013
4156,LV,Passenger car,Regular,77,1820,Gaiši peleka,2014,0,VOLKSWAGEN,GOLF,Diesel,0,1,140,40,399,20500,1,2014
4157,LV,Passenger car,Regular,77,1820,Peleka,2014,0,VOLKSWAGEN,GOLF,Diesel,0,1,140,40,205,15610,0.687671233,2014
4158,LV,Passenger car,Regular,77,1820,Peleka,2014,0,VOLKSWAGEN,GOLF,Diesel,0,1,140,40,185,19000,0.471232877,2014
4159,LV,Passenger car,Regular,77,1830,Balta,2013,0,VOLKSWAGEN,GOLF,Diesel,0,0,142.29,42.69,319,16140,1,2013
4160,LV,Passenger car,Regular,77,1830,Balta,2013,0,VOLKSWAGEN,GOLF,Diesel,0,1,142.29,42.69,146.6,15850,0.668493151,2013
4161,LV,Passenger car,Regular,77,1830,Balta,2014,0,VOLKSWAGEN,GOLF,Diesel,0,1,140,40,93.5,24960,0.178082192,2014
4162,LV,Passenger car,Regular,77,1840,Gaiši peleka,2003,10,VOLKSWAGEN,GOLF VARIANT,Benzine,1,0,142.29,71.14,92.8,6650,0.821917808,2013
4163,LV,Passenger car,Regular,77,1840,Gaiši peleka,2003,9,VOLKSWAGEN,GOLF VARIANT,Benzine,1,0,142.29,71.14,129.8,6830,1.002739726,2012
4164,LV,Passenger car,Regular,77,1840,Balta,2013,0,AUDI,A3,Diesel,0,0,285,140,264,22230,0.610958904,2013
4165,LV,Passenger car,Regular,77,1840,Balta,2013,0,AUDI,A3,Diesel,0,0,142.29,71.14,147.7,21330,0.501369863,2013
4166,LV,Passenger car,Regular,77,1840,Balta,2013,0,AUDI,A3,Diesel,1,0,285,140,118,21330,0.252054795,2013
4167,LV,Passenger car,Regular,77,1840,Balta,2013,1,AUDI,A3,Diesel,1,0,285,140,22,21330,0.035616438,2014
4168,LV,Passenger car,Regular,77,1840,Balta,2013,0,AUDI,A3,Diesel,0,0,285,140,439,21830,0.843835616,2013
4169,LV,Passenger car,Regular,77,1840,Gaiši peleka,2013,0,AUDI,A3,Diesel,0,0,285,140,463,25200,1,2013
4170,LV,Passenger car,Regular,77,1840,Gaiši peleka,2013,1,AUDI,A3,Diesel,1,0,285,70,98,20320,0.252054795,2014
4171,LV,Passenger car,Regular,77,1840,Balta,2014,0,AUDI,A3,Diesel,0,0,285,140,45,24310,0.090410959,2014
4172,LV,Passenger car,Regular,77,1840,Balta,2014,0,AUDI,A3,Diesel,0,1,850,70,172,20380,0.717808219,2014
4173,LV,Passenger car,Regular,77,1840,Balta,2014,0,AUDI,A3,Diesel,0,1,850,70,188,20580,0.687671233,2014
4174,LV,Passenger car,Regular,77,1840,Balta,2014,0,AUDI,A3,Diesel,0,1,850,70,172,20580,0.717808219,2014
4175,LV,Passenger car,Regular,77,1840,Balta,2014,0,AUDI,A3,Diesel,0,1,850,70,188,19790,0.687671233,2014
4176,LV,Passenger car,Regular,77,1840,Melna,2014,0,AUDI,A3,Diesel,0,0,285,140,400,24490,0.608219178,2014
4177,LV,Passenger car,Regular,77,1840,Melna,2014,0,AUDI,A3,Diesel,0,0,285,140,462,24290,0.695890411,2014
4178,LV,Passenger car,Regular,77,1855,Gaiši peleka,2013,1,SKODA,OCTAVIA,Diesel,1,1,140,70,310,14650,1,2014
4179,LV,Passenger car,Regular,77,1855,Gaiši peleka,2013,0,SKODA,OCTAVIA,Diesel,0,1,142.29,71.14,250.4,18510,0.720547945,2013
4180,LV,Passenger car,Regular,77,1855,Gaiši peleka,2013,0,SKODA,OCTAVIA,Diesel,0,0,142.29,71.14,173.9,18600,0.498630137,2013
4181,LV,Passenger car,Regular,77,1855,Kiršu,2013,0,SKODA,OCTAVIA,Diesel,0,0,142.29,71.14,167.1,18800,0.504109589,2013
4182,LV,Passenger car,Regular,77,1855,Melna,2013,0,SKODA,OCTAVIA,Diesel,0,0,142.29,71.14,193.9,20300,0.495890411,2013
4183,LV,Passenger car,Regular,77,1855,Peleka,2013,0,SKODA,OCTAVIA,Diesel,0,1,142.29,71.14,147.1,22200,0.501369863,2013
4184,LV,Passenger car,Regular,77,1855,Tumši bruna,2013,0,SKODA,OCTAVIA,Diesel,0,1,142.29,71.14,177.9,17000,0.498630137,2013
4185,LV,Passenger car,Regular,77,1855,Zala,2013,0,SKODA,OCTAVIA,Diesel,0,0,142.29,71.14,139.1,17790,0.504109589,2013
4186,LV,Passenger car,Regular,77,1855,Gaiši bruna,2014,0,SKODA,OCTAVIA,Diesel,1,0,140,70,224,19820,0.504109589,2014
4187,LV,Passenger car,Regular,77,1855,Gaiši bruna,2014,0,SKODA,OCTAVIA,Diesel,0,0,140,70,173.9,19820,0.495890411,2014
4188,LV,Passenger car,Regular,77,1855,Gaiši bruna,2014,0,SKODA,OCTAVIA,Diesel,0,0,140,70,186,19200,0.498630137,2014
4189,LV,Passenger car,Regular,77,1855,Gaiši bruna,2014,0,SKODA,OCTAVIA,Diesel,0,1,140,70,170,14400,0.504109589,2014
4190,LV,Passenger car,Regular,77,1855,Gaiši peleka,2014,0,SKODA,OCTAVIA,Diesel,0,1,140,70,186,18720,0.501369863,2014
4191,LV,Passenger car,Regular,81,1670,Gaiši peleka,2006,6,TOYOTA,COROLLA,Benzine,1,0,142.29,71.14,326.4,7770,1,2012
4192,LV,Passenger car,Regular,77,1930,Tumši peleka,2014,0,VOLKSWAGEN,JETTA,Diesel,1,1,140,40,181,19780,0.498630137,2014
4193,LV,Passenger car,Regular,77,1940,Balta,2013,1,VOLKSWAGEN,GOLF,Diesel,1,1,140,40,363.6,19700,1,2014
4194,LV,Passenger car,Regular,77,1940,Zila,2013,1,VOLKSWAGEN,GOLF,Diesel,1,0,285,140,122,18960,0.252054795,2014
4195,LV,Passenger car,Regular,77,1940,Zila,2013,1,VOLKSWAGEN,GOLF,Diesel,0,0,285,140,122,18960,0.252054795,2014
4196,LV,Passenger car,Regular,77,1950,Gaiši bruna,2010,2,SKODA,OCTAVIA,Diesel,1,1,140,70,288,16840,1,2012
4197,LV,Passenger car,Regular,77,1950,Gaiši zila,2010,2,SKODA,OCTAVIA,Diesel,1,1,140,70,288,16640,1,2012
4198,LV,Passenger car,Regular,77,1950,Gaiši bruna,2011,3,SKODA,OCTAVIA,Diesel,1,0,140,70,455.1,13600,1,2014
4199,LV,Passenger car,Regular,77,1950,Gaiši bruna,2011,2,SKODA,OCTAVIA,Diesel,1,0,142.29,71.14,559.6,15970,1,2013
4200,LV,Passenger car,Regular,77,1950,Gaiši bruna,2011,1,SKODA,OCTAVIA,Diesel,0,0,142.29,71.14,418.1,17670,1,2012
4201,LV,Passenger car,Regular,77,1950,Gaiši bruna,2011,3,SKODA,OCTAVIA,Diesel,1,0,140,70,455.1,13400,1,2014
4202,LV,Passenger car,Regular,77,1950,Gaiši bruna,2011,2,SKODA,OCTAVIA,Diesel,1,0,142.29,71.14,559.6,15770,1,2013
4203,LV,Passenger car,Regular,77,1950,Gaiši bruna,2011,1,SKODA,OCTAVIA,Diesel,0,0,142.29,71.14,418.1,17470,1,2012
4204,LV,Passenger car,Regular,77,1950,Gaiši peleka,2011,3,SKODA,OCTAVIA,Diesel,1,1,140,70,318,14630,1,2014
4205,LV,Passenger car,Regular,77,1950,Gaiši peleka,2011,2,SKODA,OCTAVIA,Diesel,1,1,142.29,71.14,359.4,16170,1,2013
4206,LV,Passenger car,Regular,77,1950,Gaiši peleka,2011,1,SKODA,OCTAVIA,Diesel,1,1,142.29,71.14,414.9,17870,1,2012
4207,LV,Passenger car,Regular,77,1950,Kiršu,2011,3,SKODA,OCTAVIA,Diesel,1,1,140,70,420.3,12480,1,2014
4208,LV,Passenger car,Regular,77,1950,Kiršu,2011,2,SKODA,OCTAVIA,Diesel,1,1,140,70,421.5,13780,1,2013
4209,LV,Passenger car,Regular,77,1950,Kiršu,2011,1,SKODA,OCTAVIA,Diesel,1,1,140,70,455.3,15220,1,2012
4210,LV,Passenger car,Regular,77,1950,Kiršu,2011,3,SKODA,OCTAVIA,Diesel,1,1,140,70,286.8,11000,0.731506849,2014
4211,LV,Passenger car,Regular,77,1950,Kiršu,2011,2,SKODA,OCTAVIA,Diesel,1,1,140,70,382.5,12980,1,2013
4212,LV,Passenger car,Regular,77,1950,Kiršu,2011,1,SKODA,OCTAVIA,Diesel,1,1,140,70,439.1,14420,1,2012
4213,LV,Passenger car,Regular,77,1950,Kiršu,2012,2,SKODA,OCTAVIA,Diesel,1,1,140,70,370,12000,1,2014
4214,LV,Passenger car,Regular,77,1950,Kiršu,2012,0,SKODA,OCTAVIA,Diesel,0,1,140,70,465,17050,1,2012
4215,LV,Passenger car,Regular,77,1950,Kiršu,2012,2,SKODA,OCTAVIA,Diesel,1,1,140,70,406.4,13200,1,2014
4216,LV,Passenger car,Regular,77,1950,Kiršu,2012,1,SKODA,OCTAVIA,Diesel,1,1,140,70,397,14640,1,2013
4217,LV,Passenger car,Regular,74,1855,Kiršu,2003,11,OPEL,MERIVA,Benzine,1,0,140,70,139,4600,1,2014
4218,LV,Passenger car,Regular,74,1855,Kiršu,2003,10,OPEL,MERIVA,Benzine,1,0,142.29,71.14,18.2,4740,0.202739726,2013
4219,LV,Passenger car,Regular,74,1855,Kiršu,2003,9,OPEL,MERIVA,Benzine,1,0,142.29,71.14,142.9,4870,1,2012
4220,LV,Passenger car,Regular,74,1855,Gaiši peleka,2004,10,OPEL,MERIVA,Benzine,1,0,140,70,262.5,4900,1,2014
4221,LV,Passenger car,Regular,74,1855,Gaiši peleka,2004,8,OPEL,MERIVA,Benzine,1,0,142.29,71.14,179.6,4900,1,2012
